Product code,Station number,Year,Month,Highest temperature (Â°C),Day,Quality
IDCJAC0005,086071,1975,02,39.6,06,Y
IDCJAC0005,086071,1975,03,32.6,14,Y
IDCJAC0005,086071,1975,04,27.0,15,Y
IDCJAC0005,086071,1975,05,26.7,21,Y
IDCJAC0005,086071,1975,06,17.1,26,Y
IDCJAC0005,086071,1975,07,23.1,30,Y
IDCJAC0005,086071,1975,08,18.1,10,Y
IDCJAC0005,086071,1975,09,24.3,12,Y
IDCJAC0005,086071,1975,10,28.9,29,Y
IDCJAC0005,086071,1975,11,33.6,28,Y
IDCJAC0005,086071,1975,12,39.0,11,Y
IDCJAC0005,086071,1976,01,40.6,04,Y
IDCJAC0005,086071,1976,02,38.1,17,Y
IDCJAC0005,086071,1976,03,33.5,15,Y
IDCJAC0005,086071,1976,04,28.6,15,Y
IDCJAC0005,086071,1976,05,23.5,03,Y
IDCJAC0005,086071,1976,06,19.8,25,Y
IDCJAC0005,086071,1976,07,18.5,25,Y
IDCJAC0005,086071,1976,08,22.4,22,Y
IDCJAC0005,086071,1976,09,24.0,19,Y
IDCJAC0005,086071,1976,10,24.9,31,Y
IDCJAC0005,086071,1976,11,32.3,12,Y
IDCJAC0005,086071,1976,12,38.3,22,Y
IDCJAC0005,086071,1977,01,34.8,31,Y
IDCJAC0005,086071,1977,02,40.3,17,Y
IDCJAC0005,086071,1977,03,33.4,11,Y
IDCJAC0005,086071,1977,04,29.8,05,Y
IDCJAC0005,086071,1977,05,21.9,04,Y
IDCJAC0005,086071,1977,06,15.7,07,Y
IDCJAC0005,086071,1977,07,15.6,06,Y
IDCJAC0005,086071,1977,08,22.6,26,Y
IDCJAC0005,086071,1977,09,23.5,26,Y
IDCJAC0005,086071,1977,10,34.5,28,Y
IDCJAC0005,086071,1977,11,35.6,26,Y
IDCJAC0005,086071,1977,12,33.0,22,Y
IDCJAC0005,086071,1978,01,37.9,14,Y
IDCJAC0005,086071,1978,02,36.4,03,Y
IDCJAC0005,086071,1978,03,38.1,11,Y
IDCJAC0005,086071,1978,04,29.0,05,Y
IDCJAC0005,086071,1978,05,25.7,08,Y
IDCJAC0005,086071,1978,06,16.7,07,Y
IDCJAC0005,086071,1978,07,17.9,19,Y
IDCJAC0005,086071,1978,08,19.9,30,Y
IDCJAC0005,086071,1978,09,21.9,25,Y
IDCJAC0005,086071,1978,10,29.7,25,Y
IDCJAC0005,086071,1978,11,35.7,26,Y
IDCJAC0005,086071,1978,12,30.1,11,Y
IDCJAC0005,086071,1979,01,38.8,05,Y
IDCJAC0005,086071,1979,02,41.3,02,Y
IDCJAC0005,086071,1979,03,34.3,11,Y
IDCJAC0005,086071,1979,04,26.0,16,Y
IDCJAC0005,086071,1979,05,22.9,01,Y
IDCJAC0005,086071,1979,06,18.2,07,Y
IDCJAC0005,086071,1979,07,15.9,08,Y
IDCJAC0005,086071,1979,08,19.0,25,Y
IDCJAC0005,086071,1979,09,24.5,26,Y
IDCJAC0005,086071,1979,10,29.3,21,Y
IDCJAC0005,086071,1979,11,30.1,19,Y
IDCJAC0005,086071,1979,12,38.6,30,Y
IDCJAC0005,086071,1980,01,34.0,17,Y
IDCJAC0005,086071,1980,02,40.4,20,Y
IDCJAC0005,086071,1980,03,35.2,18,Y
IDCJAC0005,086071,1980,04,31.9,14,Y
IDCJAC0005,086071,1980,05,25.7,08,Y
IDCJAC0005,086071,1980,06,17.2,25,Y
IDCJAC0005,086071,1980,07,18.1,26,Y
IDCJAC0005,086071,1980,08,23.2,30,Y
IDCJAC0005,086071,1980,09,28.1,30,Y
IDCJAC0005,086071,1980,10,28.9,22,Y
IDCJAC0005,086071,1980,11,37.9,13,Y
IDCJAC0005,086071,1980,12,41.4,10,Y
IDCJAC0005,086071,1981,01,41.8,26,Y
IDCJAC0005,086071,1981,02,39.3,15,Y
IDCJAC0005,086071,1981,03,34.2,01,Y
IDCJAC0005,086071,1981,04,30.3,03,Y
IDCJAC0005,086071,1981,05,25.2,05,Y
IDCJAC0005,086071,1981,06,17.7,01,Y
IDCJAC0005,086071,1981,07,18.2,19,Y
IDCJAC0005,086071,1981,08,19.2,20,Y
IDCJAC0005,086071,1981,09,26.9,17,Y
IDCJAC0005,086071,1981,10,32.2,27,Y
IDCJAC0005,086071,1981,11,34.3,27,Y
IDCJAC0005,086071,1981,12,36.2,17,Y
IDCJAC0005,086071,1982,01,43.3,24,Y
IDCJAC0005,086071,1982,02,40.3,07,Y
IDCJAC0005,086071,1982,03,34.7,04,Y
IDCJAC0005,086071,1982,04,30.0,14,Y
IDCJAC0005,086071,1982,05,22.9,04,Y
IDCJAC0005,086071,1982,06,16.9,12,Y
IDCJAC0005,086071,1982,07,17.0,27,Y
IDCJAC0005,086071,1982,08,26.5,29,Y
IDCJAC0005,086071,1982,09,24.3,17,Y
IDCJAC0005,086071,1982,10,33.0,26,Y
IDCJAC0005,086071,1982,11,38.1,24,Y
IDCJAC0005,086071,1982,12,35.8,31,Y
IDCJAC0005,086071,1983,01,38.6,31,Y
IDCJAC0005,086071,1983,02,43.2,08,Y
IDCJAC0005,086071,1983,03,37.2,04,Y
IDCJAC0005,086071,1983,04,24.6,21,Y
IDCJAC0005,086071,1983,05,21.2,13,Y
IDCJAC0005,086071,1983,06,19.1,21,Y
IDCJAC0005,086071,1983,07,17.2,26,Y
IDCJAC0005,086071,1983,08,20.2,24,Y
IDCJAC0005,086071,1983,09,20.8,28,Y
IDCJAC0005,086071,1983,10,25.3,27,Y
IDCJAC0005,086071,1983,11,31.3,14,Y
IDCJAC0005,086071,1983,12,38.7,20,Y
IDCJAC0005,086071,1984,01,32.3,05,Y
IDCJAC0005,086071,1984,02,35.0,27,Y
IDCJAC0005,086071,1984,03,33.8,06,Y
IDCJAC0005,086071,1984,04,25.4,11,Y
IDCJAC0005,086071,1984,05,23.5,02,Y
IDCJAC0005,086071,1984,06,20.0,07,Y
IDCJAC0005,086071,1984,07,16.0,31,Y
IDCJAC0005,086071,1984,08,19.6,31,Y
IDCJAC0005,086071,1984,09,22.2,10,Y
IDCJAC0005,086071,1984,10,28.4,24,Y
IDCJAC0005,086071,1984,11,32.9,18,Y
IDCJAC0005,086071,1984,12,30.3,30,Y
IDCJAC0005,086071,1985,01,42.2,14,Y
IDCJAC0005,086071,1985,02,37.1,03,Y
IDCJAC0005,086071,1985,03,36.1,13,Y
IDCJAC0005,086071,1985,04,33.8,13,Y
IDCJAC0005,086071,1985,05,25.5,05,Y
IDCJAC0005,086071,1985,06,19.3,29,Y
IDCJAC0005,086071,1985,07,19.4,01,Y
IDCJAC0005,086071,1985,08,19.8,14,Y
IDCJAC0005,086071,1985,09,25.1,24,Y
IDCJAC0005,086071,1985,10,26.6,04,Y
IDCJAC0005,086071,1985,11,30.3,10,Y
IDCJAC0005,086071,1985,12,32.7,29,Y
IDCJAC0005,086071,1986,01,35.5,29,Y
IDCJAC0005,086071,1986,02,38.3,08,Y
IDCJAC0005,086071,1986,03,38.0,06,Y
IDCJAC0005,086071,1986,04,30.7,04,Y
IDCJAC0005,086071,1986,05,21.7,12,Y
IDCJAC0005,086071,1986,06,16.8,16,Y
IDCJAC0005,086071,1986,07,16.4,15,Y
IDCJAC0005,086071,1986,08,21.0,22,Y
IDCJAC0005,086071,1986,09,23.4,30,Y
IDCJAC0005,086071,1986,10,27.0,30,Y
IDCJAC0005,086071,1986,11,33.1,05,Y
IDCJAC0005,086071,1986,12,35.0,30,Y
IDCJAC0005,086071,1987,01,37.8,31,Y
IDCJAC0005,086071,1987,02,40.0,07,Y
IDCJAC0005,086071,1987,03,33.8,16,Y
IDCJAC0005,086071,1987,04,29.7,06,Y
IDCJAC0005,086071,1987,05,23.3,10,Y
IDCJAC0005,086071,1987,06,20.3,10,Y
IDCJAC0005,086071,1987,07,18.0,07,Y
IDCJAC0005,086071,1987,08,19.0,26,Y
IDCJAC0005,086071,1987,09,30.7,26,Y
IDCJAC0005,086071,1987,10,32.7,31,Y
IDCJAC0005,086071,1987,11,36.1,02,Y
IDCJAC0005,086071,1987,12,32.5,15,Y
IDCJAC0005,086071,1988,01,40.4,07,Y
IDCJAC0005,086071,1988,02,37.4,26,Y
IDCJAC0005,086071,1988,03,36.3,02,Y
IDCJAC0005,086071,1988,04,26.0,18,Y
IDCJAC0005,086071,1988,05,25.5,06,Y
IDCJAC0005,086071,1988,06,20.3,03,Y
IDCJAC0005,086071,1988,07,17.3,07,Y
IDCJAC0005,086071,1988,08,22.2,31,Y
IDCJAC0005,086071,1988,09,24.6,23,Y
IDCJAC0005,086071,1988,10,29.0,26,Y
IDCJAC0005,086071,1988,11,36.1,02,Y
IDCJAC0005,086071,1988,12,36.8,24,Y
IDCJAC0005,086071,1989,01,36.6,29,Y
IDCJAC0005,086071,1989,02,38.8,18,Y
IDCJAC0005,086071,1989,03,38.4,02,Y
IDCJAC0005,086071,1989,04,28.5,04,Y
IDCJAC0005,086071,1989,05,23.4,09,Y
IDCJAC0005,086071,1989,06,18.2,17,Y
IDCJAC0005,086071,1989,07,19.6,29,Y
IDCJAC0005,086071,1989,08,18.5,18,Y
IDCJAC0005,086071,1989,09,25.3,29,Y
IDCJAC0005,086071,1989,10,29.7,18,Y
IDCJAC0005,086071,1989,11,35.5,23,Y
IDCJAC0005,086071,1989,12,35.2,25,Y
IDCJAC0005,086071,1990,01,36.6,24,Y
IDCJAC0005,086071,1990,02,35.8,16,Y
IDCJAC0005,086071,1990,03,32.6,26,Y
IDCJAC0005,086071,1990,04,28.8,04,Y
IDCJAC0005,086071,1990,05,23.1,04,Y
IDCJAC0005,086071,1990,06,19.0,08,Y
IDCJAC0005,086071,1990,07,19.2,16,Y
IDCJAC0005,086071,1990,08,17.8,30,Y
IDCJAC0005,086071,1990,09,24.3,24,Y
IDCJAC0005,086071,1990,10,33.7,29,Y
IDCJAC0005,086071,1990,11,32.6,07,Y
IDCJAC0005,086071,1990,12,39.4,31,Y
IDCJAC0005,086071,1991,01,41.6,03,Y
IDCJAC0005,086071,1991,02,40.8,25,Y
IDCJAC0005,086071,1991,03,41.0,07,Y
IDCJAC0005,086071,1991,04,28.7,09,Y
IDCJAC0005,086071,1991,05,21.7,06,Y
IDCJAC0005,086071,1991,06,19.4,06,Y
IDCJAC0005,086071,1991,07,17.6,03,Y
IDCJAC0005,086071,1991,08,18.1,05,Y
IDCJAC0005,086071,1991,09,24.0,07,Y
IDCJAC0005,086071,1991,10,32.5,05,Y
IDCJAC0005,086071,1991,11,36.8,25,Y
IDCJAC0005,086071,1991,12,35.6,26,Y
IDCJAC0005,086071,1992,01,39.4,20,Y
IDCJAC0005,086071,1992,02,34.5,17,Y
IDCJAC0005,086071,1992,03,35.2,10,Y
IDCJAC0005,086071,1992,04,30.6,03,Y
IDCJAC0005,086071,1992,05,24.3,07,Y
IDCJAC0005,086071,1992,06,17.7,30,Y
IDCJAC0005,086071,1992,07,18.4,03,Y
IDCJAC0005,086071,1992,08,17.6,16,Y
IDCJAC0005,086071,1992,09,19.1,27,Y
IDCJAC0005,086071,1992,10,29.8,29,Y
IDCJAC0005,086071,1992,11,29.7,20,Y
IDCJAC0005,086071,1992,12,32.2,11,Y
IDCJAC0005,086071,1993,01,39.9,15,Y
IDCJAC0005,086071,1993,02,41.3,03,Y
IDCJAC0005,086071,1993,03,30.4,15,Y
IDCJAC0005,086071,1993,04,29.3,21,Y
IDCJAC0005,086071,1993,05,25.8,01,Y
IDCJAC0005,086071,1993,06,16.7,21,Y
IDCJAC0005,086071,1993,07,18.3,14,Y
IDCJAC0005,086071,1993,08,22.2,23,Y
IDCJAC0005,086071,1993,09,25.6,28,Y
IDCJAC0005,086071,1993,10,25.5,08,Y
IDCJAC0005,086071,1993,11,32.9,17,Y
IDCJAC0005,086071,1993,12,32.8,11,Y
IDCJAC0005,086071,1994,01,41.0,26,Y
IDCJAC0005,086071,1994,02,34.0,08,Y
IDCJAC0005,086071,1994,03,29.6,31,Y
IDCJAC0005,086071,1994,04,29.0,05,Y
IDCJAC0005,086071,1994,05,22.3,06,Y
IDCJAC0005,086071,1994,06,19.7,02,Y
IDCJAC0005,086071,1994,07,21.7,07,Y
IDCJAC0005,086071,1994,08,22.3,27,Y
IDCJAC0005,086071,1994,09,23.1,01,Y
IDCJAC0005,086071,1994,10,33.7,16,Y
IDCJAC0005,086071,1994,11,34.1,19,Y
IDCJAC0005,086071,1994,12,39.1,06,Y
IDCJAC0005,086071,1995,01,37.3,13,Y
IDCJAC0005,086071,1995,02,40.2,25,Y
IDCJAC0005,086071,1995,03,35.0,07,Y
IDCJAC0005,086071,1995,04,24.5,15,Y
IDCJAC0005,086071,1995,05,23.7,12,Y
IDCJAC0005,086071,1995,06,18.7,08,Y
IDCJAC0005,086071,1995,07,15.3,15,Y
IDCJAC0005,086071,1995,08,24.2,25,Y
IDCJAC0005,086071,1995,09,22.7,18,Y
IDCJAC0005,086071,1995,10,32.6,19,Y
IDCJAC0005,086071,1995,11,31.5,26,Y
IDCJAC0005,086071,1995,12,32.4,03,Y
IDCJAC0005,086071,1996,01,39.2,14,Y
IDCJAC0005,086071,1996,02,36.5,07,Y
IDCJAC0005,086071,1996,03,32.3,25,Y
IDCJAC0005,086071,1996,04,26.6,06,Y
IDCJAC0005,086071,1996,05,23.2,01,Y
IDCJAC0005,086071,1996,06,17.9,20,Y
IDCJAC0005,086071,1996,07,17.1,28,Y
IDCJAC0005,086071,1996,08,19.7,25,Y
IDCJAC0005,086071,1996,09,28.1,16,Y
IDCJAC0005,086071,1996,10,31.2,11,Y
IDCJAC0005,086071,1996,11,31.6,25,Y
IDCJAC0005,086071,1996,12,35.0,21,Y
IDCJAC0005,086071,1997,01,41.2,20,Y
IDCJAC0005,086071,1997,02,40.9,05,Y
IDCJAC0005,086071,1997,03,30.8,07,Y
IDCJAC0005,086071,1997,04,30.2,13,Y
IDCJAC0005,086071,1997,05,24.8,01,Y
IDCJAC0005,086071,1997,06,19.6,05,Y
IDCJAC0005,086071,1997,07,19.0,26,Y
IDCJAC0005,086071,1997,08,19.8,29,Y
IDCJAC0005,086071,1997,09,21.0,13,Y
IDCJAC0005,086071,1997,10,32.8,26,Y
IDCJAC0005,086071,1997,11,40.3,26,Y
IDCJAC0005,086071,1997,12,33.7,21,Y
IDCJAC0005,086071,1998,01,41.6,17,Y
IDCJAC0005,086071,1998,02,42.3,26,Y
IDCJAC0005,086071,1998,03,39.7,12,Y
IDCJAC0005,086071,1998,04,30.8,07,Y
IDCJAC0005,086071,1998,05,23.4,14,Y
IDCJAC0005,086071,1998,06,20.8,05,Y
IDCJAC0005,086071,1998,07,16.2,05,Y
IDCJAC0005,086071,1998,08,20.4,20,Y
IDCJAC0005,086071,1998,09,29.1,28,Y
IDCJAC0005,086071,1998,10,31.8,01,Y
IDCJAC0005,086071,1998,11,30.7,26,Y
IDCJAC0005,086071,1998,12,41.9,11,Y
IDCJAC0005,086071,1999,01,37.8,15,Y
IDCJAC0005,086071,1999,02,36.9,04,Y
IDCJAC0005,086071,1999,03,31.2,06,Y
IDCJAC0005,086071,1999,04,25.7,04,Y
IDCJAC0005,086071,1999,05,23.8,07,Y
IDCJAC0005,086071,1999,06,19.3,06,Y
IDCJAC0005,086071,1999,07,18.3,10,Y
IDCJAC0005,086071,1999,08,23.3,31,Y
IDCJAC0005,086071,1999,09,26.8,27,Y
IDCJAC0005,086071,1999,10,27.5,14,Y
IDCJAC0005,086071,1999,11,34.4,30,Y
IDCJAC0005,086071,1999,12,37.2,02,Y
IDCJAC0005,086071,2000,01,35.4,18,Y
IDCJAC0005,086071,2000,02,40.2,03,Y
IDCJAC0005,086071,2000,03,36.8,02,Y
IDCJAC0005,086071,2000,04,27.4,09,Y
IDCJAC0005,086071,2000,05,21.5,10,Y
IDCJAC0005,086071,2000,06,17.0,24,Y
IDCJAC0005,086071,2000,07,17.5,23,Y
IDCJAC0005,086071,2000,08,19.4,04,Y
IDCJAC0005,086071,2000,09,23.4,28,Y
IDCJAC0005,086071,2000,10,27.0,22,Y
IDCJAC0005,086071,2000,11,36.2,28,Y
IDCJAC0005,086071,2000,12,38.6,21,Y
IDCJAC0005,086071,2001,01,40.7,11,Y
IDCJAC0005,086071,2001,02,38.2,03,Y
IDCJAC0005,086071,2001,03,34.6,09,Y
IDCJAC0005,086071,2001,04,28.4,16,Y
IDCJAC0005,086071,2001,05,22.7,14,Y
IDCJAC0005,086071,2001,06,20.9,05,Y
IDCJAC0005,086071,2001,07,18.3,10,Y
IDCJAC0005,086071,2001,08,19.9,14,Y
IDCJAC0005,086071,2001,09,28.3,30,Y
IDCJAC0005,086071,2001,10,27.3,22,Y
IDCJAC0005,086071,2001,11,28.4,04,Y
IDCJAC0005,086071,2001,12,35.5,29,Y
IDCJAC0005,086071,2002,01,37.3,26,Y
IDCJAC0005,086071,2002,02,36.4,14,Y
IDCJAC0005,086071,2002,03,35.0,18,Y
IDCJAC0005,086071,2002,04,30.4,03,Y
IDCJAC0005,086071,2002,05,28.1,07,Y
IDCJAC0005,086071,2002,06,18.9,06,Y
IDCJAC0005,086071,2002,07,19.0,31,Y
IDCJAC0005,086071,2002,08,19.6,28,Y
IDCJAC0005,086071,2002,09,28.5,15,Y
IDCJAC0005,086071,2002,10,29.9,18,Y
IDCJAC0005,086071,2002,11,34.1,23,Y
IDCJAC0005,086071,2002,12,36.3,15,Y
IDCJAC0005,086071,2003,01,44.1,25,Y
IDCJAC0005,086071,2003,02,35.6,24,Y
IDCJAC0005,086071,2003,03,33.7,18,Y
IDCJAC0005,086071,2003,04,27.8,07,Y
IDCJAC0005,086071,2003,05,25.1,07,Y
IDCJAC0005,086071,2003,06,19.7,02,Y
IDCJAC0005,086071,2003,07,17.4,09,Y
IDCJAC0005,086071,2003,08,17.4,05,Y
IDCJAC0005,086071,2003,09,22.3,22,Y
IDCJAC0005,086071,2003,10,27.3,18,Y
IDCJAC0005,086071,2003,11,39.1,15,Y
IDCJAC0005,086071,2003,12,40.3,30,Y
IDCJAC0005,086071,2004,01,36.5,20,Y
IDCJAC0005,086071,2004,02,40.4,14,Y
IDCJAC0005,086071,2004,03,34.8,04,Y
IDCJAC0005,086071,2004,04,32.5,14,Y
IDCJAC0005,086071,2004,05,21.7,24,Y
IDCJAC0005,086071,2004,06,20.2,08,Y
IDCJAC0005,086071,2004,07,17.6,10,Y
IDCJAC0005,086071,2004,08,22.9,28,Y
IDCJAC0005,086071,2004,09,24.6,21,Y
IDCJAC0005,086071,2004,10,32.5,12,Y
IDCJAC0005,086071,2004,11,35.8,26,Y
IDCJAC0005,086071,2004,12,37.2,23,Y
IDCJAC0005,086071,2005,01,38.8,11,Y
IDCJAC0005,086071,2005,02,36.0,01,Y
IDCJAC0005,086071,2005,03,35.9,01,Y
IDCJAC0005,086071,2005,04,34.5,10,Y
IDCJAC0005,086071,2005,05,22.9,04,Y
IDCJAC0005,086071,2005,06,22.3,08,Y
IDCJAC0005,086071,2005,07,19.1,28,Y
IDCJAC0005,086071,2005,08,21.7,29,Y
IDCJAC0005,086071,2005,09,24.6,08,Y
IDCJAC0005,086071,2005,10,26.8,31,Y
IDCJAC0005,086071,2005,11,32.7,02,Y
IDCJAC0005,086071,2005,12,42.9,31,Y
IDCJAC0005,086071,2006,01,42.4,22,Y
IDCJAC0005,086071,2006,02,36.5,24,Y
IDCJAC0005,086071,2006,03,38.1,12,Y
IDCJAC0005,086071,2006,04,27.5,11,Y
IDCJAC0005,086071,2006,05,21.4,16,Y
IDCJAC0005,086071,2006,06,17.0,21,Y
IDCJAC0005,086071,2006,07,18.4,26,Y
IDCJAC0005,086071,2006,08,23.6,31,Y
IDCJAC0005,086071,2006,09,30.1,19,Y
IDCJAC0005,086071,2006,10,36.6,12,Y
IDCJAC0005,086071,2006,11,36.3,21,Y
IDCJAC0005,086071,2006,12,42.1,10,Y
IDCJAC0005,086071,2007,01,40.8,16,Y
IDCJAC0005,086071,2007,02,38.5,18,Y
IDCJAC0005,086071,2007,03,37.4,23,Y
IDCJAC0005,086071,2007,04,29.3,10,Y
IDCJAC0005,086071,2007,05,23.9,13,Y
IDCJAC0005,086071,2007,06,16.8,10,Y
IDCJAC0005,086071,2007,07,18.2,25,Y
IDCJAC0005,086071,2007,08,25.7,27,Y
IDCJAC0005,086071,2007,09,22.3,13,Y
IDCJAC0005,086071,2007,10,33.5,21,Y
IDCJAC0005,086071,2007,11,36.9,19,Y
IDCJAC0005,086071,2007,12,41.1,31,Y
IDCJAC0005,086071,2008,01,41.2,10,Y
IDCJAC0005,086071,2008,02,35.5,19,Y
IDCJAC0005,086071,2008,03,39.2,14,Y
IDCJAC0005,086071,2008,04,26.8,11,Y
IDCJAC0005,086071,2008,05,21.9,15,Y
IDCJAC0005,086071,2008,06,19.3,11,Y
IDCJAC0005,086071,2008,07,18.9,14,Y
IDCJAC0005,086071,2008,08,19.3,29,Y
IDCJAC0005,086071,2008,09,28.2,26,Y
IDCJAC0005,086071,2008,10,31.7,18,Y
IDCJAC0005,086071,2008,11,35.4,12,Y
IDCJAC0005,086071,2008,12,35.2,22,Y
IDCJAC0005,086071,2009,01,45.1,30,Y
IDCJAC0005,086071,2009,02,46.4,07,Y
IDCJAC0005,086071,2009,03,34.6,21,Y
IDCJAC0005,086071,2009,04,32.8,02,Y
IDCJAC0005,086071,2009,05,22.8,23,Y
IDCJAC0005,086071,2009,06,19.4,30,Y
IDCJAC0005,086071,2009,07,19.6,21,Y
IDCJAC0005,086071,2009,08,19.7,28,Y
IDCJAC0005,086071,2009,09,29.9,12,Y
IDCJAC0005,086071,2009,10,33.1,31,Y
IDCJAC0005,086071,2009,11,38.3,20,Y
IDCJAC0005,086071,2009,12,39.2,16,Y
IDCJAC0005,086071,2010,01,43.6,11,Y
IDCJAC0005,086071,2010,02,35.3,08,Y
IDCJAC0005,086071,2010,03,33.0,17,Y
IDCJAC0005,086071,2010,04,30.1,22,Y
IDCJAC0005,086071,2010,05,23.5,04,Y
IDCJAC0005,086071,2010,06,18.3,24,Y
IDCJAC0005,086071,2010,07,17.9,31,Y
IDCJAC0005,086071,2010,08,18.6,30,Y
IDCJAC0005,086071,2010,09,22.1,26,Y
IDCJAC0005,086071,2010,10,28.9,22,Y
IDCJAC0005,086071,2010,11,33.3,22,Y
IDCJAC0005,086071,2010,12,41.1,31,Y
IDCJAC0005,086071,2011,01,38.1,30,Y
IDCJAC0005,086071,2011,02,40.2,01,Y
IDCJAC0005,086071,2011,03,32.5,13,Y
IDCJAC0005,086071,2011,04,27.1,09,Y
IDCJAC0005,086071,2011,05,21.3,21,Y
IDCJAC0005,086071,2011,06,19.5,02,Y
IDCJAC0005,086071,2011,07,19.4,31,Y
IDCJAC0005,086071,2011,08,23.2,03,Y
IDCJAC0005,086071,2011,09,28.3,19,Y
IDCJAC0005,086071,2011,10,30.3,23,Y
IDCJAC0005,086071,2011,11,35.0,18,Y
IDCJAC0005,086071,2011,12,35.6,31,Y
IDCJAC0005,086071,2012,01,40.0,02,Y
IDCJAC0005,086071,2012,02,37.1,25,Y
IDCJAC0005,086071,2012,03,31.6,14,Y
IDCJAC0005,086071,2012,04,28.5,06,Y
IDCJAC0005,086071,2012,05,22.6,01,Y
IDCJAC0005,086071,2012,06,17.7,01,Y
IDCJAC0005,086071,2012,07,17.6,21,Y
IDCJAC0005,086071,2012,08,21.2,22,Y
IDCJAC0005,086071,2012,09,26.6,27,Y
IDCJAC0005,086071,2012,10,32.0,30,Y
IDCJAC0005,086071,2012,11,39.6,29,Y
IDCJAC0005,086071,2012,12,38.3,23,Y
IDCJAC0005,086071,2013,01,41.1,04,Y
IDCJAC0005,086071,2013,02,37.2,06,Y
IDCJAC0005,086071,2013,03,37.1,11,Y
IDCJAC0005,086071,2013,04,28.2,06,Y
IDCJAC0005,086071,2013,05,25.5,09,Y
IDCJAC0005,086071,2013,06,18.3,30,Y
IDCJAC0005,086071,2013,07,23.3,18,Y
IDCJAC0005,086071,2013,08,23.1,29,Y
IDCJAC0005,086071,2013,09,24.8,25,Y
IDCJAC0005,086071,2013,10,31.6,20,Y
IDCJAC0005,086071,2013,11,33.1,27,Y
IDCJAC0005,086071,2013,12,39.9,19,Y
IDCJAC0005,086071,2014,01,43.9,17,Y
IDCJAC0005,086071,2014,02,41.0,08,Y
IDCJAC0005,086071,2014,03,33.7,04,Y
IDCJAC0005,086071,2014,04,33.4,01,Y
IDCJAC0005,086071,2014,05,23.8,21,Y
IDCJAC0005,086071,2014,06,19.0,10,Y
IDCJAC0005,086071,2014,07,19.9,31,Y
IDCJAC0005,086071,2014,08,21.6,31,Y
IDCJAC0005,086071,2014,09,28.0,28,Y
IDCJAC0005,086071,2014,10,32.9,31,Y
IDCJAC0005,086071,2014,11,35.2,08,Y
IDCJAC0005,086071,2014,12,33.8,21,Y
IDCJAC0005,086071,2015,01,39.4,02,Y
